age,years_employed,credit_score,credit_history_years,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,annual_income_log,current_debt_log,savings_assets_log,occupation_status_Self-Employed,occupation_status_Student,product_type_Line of Credit,product_type_Personal Loan,loan_intent_Debt Consolidation,loan_intent_Education,loan_intent_Home Improvement,loan_intent_Medical,loan_intent_Personal,loan_status
18,0.0,567,1.9,0,1,0,30800,13.48,0.416,0.644,0.215,10.774948268492489,9.898173457712359,2.833213344056216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
37,7.0,795,15.9,0,0,0,53200,15.27,0.502,0.886,0.295,11.002832905780068,10.312712251185442,6.806829360392176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
53,1.6,712,20.7,0,0,0,34000,16.13,0.379,1.176,0.392,10.27190824430491,9.302098797215724,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
28,1.4,600,5.0,0,1,0,27100,20.11,0.079,0.67,0.223,10.607277893194553,8.068716192714781,4.51085950651685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,0.0,656,0.1,0,1,0,7500,9.5,0.216,0.468,0.156,9.681343501555002,8.148445666243235,2.302585092994046,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
46,1.0,650,12.4,0,0,0,26900,17.18,0.013,0.595,0.198,10.719537971447028,6.354370040797351,7.747164966520335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
58,6.2,694,1.1,0,0,0,58200,17.62,0.439,0.487,0.162,11.690921011393161,10.867501212619292,5.659482215759621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,13.6,717,17.6,0,1,0,20000,8.23,0.097,0.58,0.193,10.448105722036868,8.11312710422178,6.964135612418245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
18,1.0,555,1.5,0,0,0,11200,15.59,0.182,0.146,0.049,11.244797622953609,9.543163100092235,6.61472560020376,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,572,1.7,0,2,0,7400,21.35,0.243,0.493,0.164,9.61587214452889,8.200837258379849,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
28,0.9,586,9.7,0,0,1,26900,22.9,0.625,0.439,0.146,11.022425207665483,10.552787333315797,8.883778861463485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
51,0.6,689,24.5,0,0,0,3500,18.42,0.229,0.045,0.015,11.270841164835856,9.798682438170001,9.346094292953802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,0.0,626,1.1,0,2,0,18000,20.86,0.283,1.2,0.4,9.61587214452889,8.352082671352637,2.995732273553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
39,9.9,745,14.2,0,1,0,51200,9.77,0.275,1.527,0.509,10.420434403307056,9.129347212766652,6.556778356158042,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
27,5.2,579,3.0,0,0,0,28900,16.61,0.461,1.927,0.642,9.61587214452889,8.841014310483892,3.295836866004329,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
18,0.0,603,0.2,0,1,0,15500,20.95,0.477,0.639,0.213,10.097078701588314,9.355911495295402,2.6390573296152584,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
21,1.6,523,0.2,1,0,0,4400,16.66,0.153,0.293,0.098,9.61587214452889,7.736743682453495,1.0986122886681098,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
31,1.2,571,8.7,1,1,0,46600,13.37,0.109,0.515,0.172,11.413491795254743,9.198470199405696,7.304515946460155,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
56,18.4,730,18.8,0,1,0,8800,10.0,0.34,0.103,0.034,11.354550876989748,10.277152348094495,11.319219349309636,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
32,9.6,701,8.1,0,0,0,55000,11.45,0.129,1.941,0.647,10.251676592824563,8.207129168071326,8.888618807300878,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
46,27.6,625,16.9,0,0,0,7200,19.63,0.188,0.13,0.043,10.924966785274414,9.25378292981902,10.322066299789675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29,5.2,734,10.2,0,0,0,25600,8.78,0.294,0.449,0.15,10.95052580565819,9.727644961839882,6.551080335043404,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
43,12.4,570,7.2,0,1,0,16800,22.77,0.378,0.367,0.122,10.732628716054485,9.760828918798548,6.643789733147672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,1.3,578,0.3,0,2,0,4000,16.38,0.166,0.267,0.089,9.61587214452889,7.820840879907344,0.6931471805599453,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
25,1.8,562,4.1,0,0,0,29800,15.62,0.306,0.932,0.311,10.373147372686288,9.188912424562563,6.257667587882639,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
55,7.0,669,28.5,0,0,0,70000,17.6,0.113,0.689,0.23,11.529438373344442,9.34984141075374,10.32485881766135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
23,1.0,647,0.4,0,1,0,70000,20.26,0.059,0.74,0.247,11.457603011781446,8.625868208041894,5.393627546352362,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,0.0,576,0.5,0,1,1,16200,15.97,0.12,0.904,0.301,9.793393629739054,7.669495251007694,2.5649493574615367,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
37,0.2,675,6.6,0,0,0,35800,11.82,0.304,1.026,0.342,10.459582865149603,9.268420583052707,7.046647277848756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
56,18.7,777,4.3,0,0,0,49000,14.58,0.196,0.878,0.293,10.929923335900263,9.301459965343666,5.676753802268282,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,1.0,613,0.1,0,0,0,32200,19.01,0.231,0.745,0.248,10.673780942272726,9.2093398716426,3.044522437723423,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.3,482,1.2,0,0,1,3600,22.13,0.283,0.1,0.033,10.490718507504525,9.229260256828693,2.0794415416798357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36,5.4,687,0.8,0,0,0,2800,17.82,0.058,0.083,0.028,10.424451608275042,7.583247524303362,6.2285110035911835,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
22,3.6,567,2.5,1,1,2,94700,15.34,0.423,1.862,0.621,10.836655066966722,9.97687740976418,5.37989735354046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
31,4.9,575,4.7,0,0,0,70000,21.19,0.266,1.212,0.404,10.964363359367841,9.638740451366843,8.35772841676521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48,1.8,699,10.6,0,0,0,2900,18.9,0.27,0.101,0.034,10.264931108549963,8.956093075610639,6.849066282633458,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
43,19.0,589,17.2,0,0,0,29600,14.5,0.198,0.901,0.3,10.400102683833003,8.783089671796096,6.6895992691789665,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
56,10.3,619,27.5,0,2,0,100000,13.46,0.399,0.866,0.289,11.656792015382633,10.736809633670518,9.89530415972811,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
29,2.5,690,1.9,0,0,0,33100,17.45,0.246,0.736,0.245,10.713906526979539,9.313077449427295,2.70805020110221,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
37,1.7,724,8.2,0,0,0,9000,7.64,0.041,0.239,0.08,10.535530308692785,7.343426229147367,7.307872780763706,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,5.3,657,14.8,0,1,0,76000,11.97,0.271,1.317,0.439,10.962891127978956,9.659120364770292,11.002016504398489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
29,3.0,648,7.9,0,0,0,36000,14.55,0.267,1.23,0.41,10.284591659731356,8.965462328515967,10.412591695403778,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
29,6.1,682,2.5,0,0,0,28000,9.97,0.068,0.542,0.181,10.853329107921365,8.163656176168432,5.817111159963204,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
21,0.8,537,2.6,0,0,0,55600,15.87,0.237,1.349,0.45,10.62648475506496,9.185432736269998,4.74493212836325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
18,0.0,560,0.8,0,2,0,33800,22.13,0.214,1.011,0.337,10.416939723904,8.876125585396185,3.1354942159291497,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
45,26.5,628,5.2,0,1,0,18500,20.23,0.494,0.354,0.118,10.863967403797764,10.158052248525081,4.859812404361672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
40,18.9,708,19.2,0,0,0,13100,8.78,0.103,0.517,0.172,10.13994211791001,7.8655717576847906,6.052089168924417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,0.0,591,1.2,1,3,0,15100,14.77,0.425,0.745,0.248,9.916255691813806,9.060563446657955,5.0369526024136295,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
52,1.1,651,19.6,0,0,0,28000,17.42,0.183,0.511,0.17,10.910788322753646,9.213435576883485,7.964850887447313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45,11.1,745,13.2,0,0,0,11500,17.08,0.576,0.117,0.039,11.491487300912674,10.939869764668103,8.176672771948455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
35,2.1,725,3.6,0,0,0,10100,16.53,0.8,0.164,0.055,11.025458230781473,10.802306538498243,7.170888478512505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
45,7.5,631,26.1,0,1,0,44700,20.13,0.474,0.803,0.268,10.926837356703691,10.17975472217261,8.609590040682205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
51,11.2,752,6.5,0,0,0,46200,6.57,0.619,0.745,0.248,11.034631566206722,10.554952994101429,7.1316985104669115,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
33,1.5,557,12.5,1,2,0,15600,13.25,0.629,0.6,0.2,10.16665918330341,9.702594610156739,9.298351249298896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
31,10.3,628,4.4,0,1,0,14900,19.87,0.247,0.457,0.152,10.391208302587023,8.99317889233952,8.036573409707312,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
37,7.9,661,6.4,0,0,0,19500,12.08,0.308,0.128,0.043,11.933403972531412,10.756966271998413,4.465908118654584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
64,23.3,661,12.0,0,1,0,8900,10.47,0.511,0.13,0.043,11.133405842815316,10.461587907067887,4.663439094112067,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
41,22.5,526,13.3,0,1,0,43800,15.07,0.437,1.498,0.499,10.28332711300532,9.455401958591324,8.440312147080279,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
18,0.0,686,1.5,0,0,0,4500,11.06,0.283,0.227,0.076,9.894345894618844,8.632305998516742,2.302585092994046,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
25,1.4,560,1.1,0,2,1,35700,15.27,0.603,1.078,0.359,10.407952993149436,9.902887372464095,2.0794415416798357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
36,12.0,670,15.8,0,0,0,38500,17.49,0.367,1.138,0.379,10.429280603423905,9.428029072607428,6.892641641172089,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
51,24.7,712,22.4,0,0,1,100000,10.98,0.315,1.861,0.62,10.891708171973269,9.735660441892627,9.821246597152218,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
36,4.7,616,1.3,0,0,0,48600,19.76,0.66,1.246,0.415,10.57141948395501,10.155995712480241,5.327876168789581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,19.5,662,1.6,0,0,0,24300,17.7,0.339,0.271,0.09,11.403657324481385,10.323184242891017,4.927253685157205,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,590,1.1,1,1,0,15900,13.12,0.441,0.56,0.187,10.254566870117701,9.436200230784621,3.044522437723423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,0.7,595,7.0,0,0,0,11400,13.63,0.181,0.297,0.099,10.554249016599636,8.843037724962366,5.948034989180646,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
35,6.1,588,0.3,0,1,0,23000,16.98,0.145,0.357,0.119,11.073427762117856,9.139488631004232,3.258096538021482,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
30,3.5,554,8.5,1,0,1,18100,16.44,0.321,0.419,0.14,10.673410571898122,9.536617962187327,6.956545443151569,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
20,1.0,527,1.8,0,1,1,63300,22.64,0.576,0.881,0.294,11.18271160379947,10.631736397681422,6.541029999189903,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
41,16.5,603,0.5,0,0,0,70000,19.33,0.31,0.735,0.245,11.464260292988948,10.293297421033719,3.5553480614894135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
43,0.4,622,6.9,0,0,0,7800,12.96,0.375,0.354,0.118,10.000523515047723,9.018574356354229,6.327936783729195,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
33,1.0,690,2.7,0,0,0,54400,18.37,0.297,0.606,0.202,11.405273436913294,10.190094046760976,6.831953565565855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,0.0,581,0.9,0,1,0,22800,16.37,0.487,0.951,0.317,10.08505882793938,9.364862411412354,5.808142489980444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
32,13.6,776,13.5,0,1,0,19100,15.39,0.101,0.524,0.175,10.503504675098267,8.211482916445066,7.935229539816907,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
27,5.3,510,6.3,0,0,0,15700,14.63,0.52,0.682,0.227,10.043553796432969,9.390325868972589,5.442417710521793,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
56,12.8,652,11.6,0,0,0,37100,18.29,0.181,1.153,0.384,10.379380058262003,8.67214355141406,7.565793282428515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
25,3.0,647,2.7,0,0,0,10100,12.6,0.175,0.342,0.114,10.294211203989256,8.554103545436334,4.948759890378168,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
18,0.0,592,0.7,1,2,0,17600,21.49,0.208,0.631,0.21,10.236632832397653,8.665095821339733,5.529429087511423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
54,27.4,678,6.5,0,0,0,50000,10.3,0.197,0.444,0.148,11.632324971211562,10.005321858417396,10.02787097982616,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
30,5.7,622,5.5,1,0,0,48100,20.85,0.418,1.229,0.41,10.574593602219194,9.702594610156739,6.8885724595653635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
30,2.8,772,9.4,0,0,0,14800,14.06,0.21,0.336,0.112,10.69280817654473,9.133027268873512,7.307872780763706,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,5.9,676,5.5,0,1,0,34100,17.7,0.212,0.562,0.187,11.013221103411352,9.462032506694808,4.290459441148391,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
19,0.2,617,1.2,0,0,0,10500,12.52,0.121,0.45,0.15,10.05869481683851,7.943072717277933,6.687108607866515,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
34,2.5,515,3.5,0,1,1,16900,16.56,0.511,0.242,0.081,11.15513561403932,10.483745951017456,6.934397209928558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0
46,22.6,626,19.7,0,0,0,42600,14.57,0.33,0.658,0.219,11.077980051539555,9.969602954742989,5.641907070938114,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
33,13.1,569,6.1,0,2,2,7900,15.53,0.26,0.227,0.076,10.456855290567788,9.109525066737367,7.504391559161238,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
40,1.0,717,2.6,0,0,0,36700,10.1,0.2,1.072,0.357,10.44097458125561,8.82981174915805,4.836281906951478,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
48,15.5,703,2.0,0,1,1,22900,10.34,0.49,0.505,0.168,10.722870829641215,10.008973060382106,6.9865664594064265,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,497,0.8,0,1,0,11900,16.48,0.284,0.515,0.172,10.047977431021076,8.789050713521046,1.791759469228055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
18,0.5,591,1.1,0,0,0,500,21.84,0.35,0.033,0.011,9.61587214452889,8.567506005289827,1.0986122886681098,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
18,1.0,545,1.5,1,3,0,19000,21.14,0.116,0.577,0.192,10.40259478334792,8.252185436003328,5.976350909297934,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
18,0.0,636,1.4,0,1,0,13900,13.75,0.527,0.707,0.236,9.886493976159556,9.245997049184217,5.0106352940962555,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
45,25.5,666,6.6,1,5,0,26100,9.66,0.176,0.628,0.209,10.635302408736912,8.896861744480391,6.159095388491933,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
46,3.8,725,1.1,0,0,0,24700,11.4,0.281,0.471,0.157,10.868054030575173,9.598320165743328,5.356586274672012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
28,5.9,656,3.6,0,0,0,10700,12.63,0.227,0.325,0.108,10.40232156344974,8.919319398258887,4.060443010546419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
38,15.5,636,0.4,0,2,0,42500,13.91,0.476,1.821,0.607,10.058095270762568,9.31641063570325,3.6375861597263857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
39,14.8,548,11.7,1,2,0,100000,16.96,0.22,1.209,0.403,11.322866048003833,9.810659290224933,9.663960521971394,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
67,30.4,713,25.4,0,0,0,34500,10.11,0.331,0.765,0.255,10.71710304904691,9.61273410155986,6.894670039433482,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
68,9.6,671,20.9,0,1,0,69600,11.14,0.123,0.909,0.303,11.246221798903639,9.148145768383065,7.114769448366463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
32,2.1,651,8.4,0,1,0,48100,11.61,0.179,1.876,0.625,10.15202590887028,8.432288684325794,4.51085950651685,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
18,0.0,655,0.4,0,0,0,10700,17.51,0.071,0.558,0.186,9.862300908205878,7.214504414151143,1.6094379124341003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
31,0.3,718,3.4,0,0,0,3400,15.73,0.226,0.101,0.034,10.424511001278566,8.937218450855731,4.3694478524670215,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
33,1.9,616,3.6,0,2,0,11100,12.63,0.021,0.74,0.247,9.61587214452889,5.75890177387728,5.5909869805108565,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
31,12.1,613,9.3,0,1,0,3100,20.32,0.494,0.087,0.029,10.476047770106955,9.7706416392027,9.360396968182862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
18,1.0,530,1.0,0,0,0,16200,13.08,0.149,0.461,0.154,10.466070363074957,8.559869465696673,3.7612001156935624,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
32,3.9,642,5.1,0,1,0,48000,14.11,0.282,0.733,0.244,11.09004966660227,9.824768967824722,5.53338948872752,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
34,8.3,658,3.7,0,0,0,50000,9.25,0.376,0.832,0.277,11.003848311738354,10.025749432069084,7.995643604287271,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
29,2.7,552,10.1,0,0,0,34800,22.89,0.387,1.219,0.406,10.25976241645352,9.309642573050045,8.063062911326792,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
47,22.4,667,7.8,0,1,1,100000,11.13,0.132,0.961,0.32,11.552617221011541,9.524420918282495,7.081708586105575,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
34,0.5,622,15.5,0,0,0,5800,11.63,0.8,0.387,0.129,9.61587214452889,9.392745258631441,5.204006687076795,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
48,1.9,642,28.6,0,1,0,28400,13.6,0.374,1.704,0.568,9.72136597574484,8.738254576526122,7.853993087224244,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
42,10.6,687,7.9,0,0,0,51700,11.24,0.293,1.092,0.364,10.765533269557887,9.53827627757511,9.464594918315445,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
18,1.1,580,1.2,0,0,0,43100,16.32,0.235,1.519,0.506,10.253122775683622,8.80612448326845,4.248495242049359,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
37,3.3,487,7.5,0,2,1,50000,14.9,0.292,0.473,0.158,11.568899288571236,10.338090662387614,11.368408234111207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
43,13.0,712,15.8,0,0,0,37800,8.02,0.096,0.414,0.138,11.42128155617343,9.079889942592118,10.757306958484971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
47,28.4,665,28.6,0,3,0,33500,10.55,0.395,0.339,0.113,11.50214759179835,10.573570793497522,8.491670234185152,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,10.1,606,18.8,0,2,0,34000,19.15,0.114,1.112,0.371,10.327741702540875,8.15248607578024,8.080546965824498,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
50,22.8,714,15.9,0,0,0,20600,16.19,0.4,0.22,0.073,11.445160410835532,10.528275589332711,11.137489922063743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28,3.8,604,8.1,0,2,0,7400,12.08,0.203,0.166,0.055,10.705242470817005,9.108418382250798,6.311734809152915,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
22,0.3,615,1.1,0,1,0,45800,20.36,0.141,1.235,0.412,10.520644220844389,8.56331312702979,5.480638923341991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,17.3,644,7.0,0,0,0,7200,20.16,0.086,0.155,0.052,10.749248518219757,8.297045149081827,8.329658067569396,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
32,2.3,603,6.9,0,1,0,38500,19.73,0.244,0.645,0.215,10.996986791817415,9.58713161949974,8.099857910737585,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
46,2.1,636,16.7,0,1,0,21700,20.37,0.256,0.51,0.17,10.658529136633662,9.294681520409934,6.704414354964107,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
23,1.0,611,1.5,0,1,0,95500,14.39,0.066,1.146,0.382,11.330467898927436,8.619027497297505,6.329720905522696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
27,0.2,715,7.2,0,0,0,14300,16.42,0.281,0.206,0.069,11.145521744410884,9.875242387095826,7.467942332285852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31,5.9,767,7.6,1,0,0,23800,15.44,0.317,1.257,0.419,9.849136957786047,8.701013624333928,5.153291594497779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
23,1.0,726,3.1,0,0,0,23000,15.65,0.138,0.293,0.098,11.2702422517814,9.290167671835738,6.324358962381311,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
56,8.6,621,14.5,0,1,0,27000,14.77,0.416,0.63,0.21,10.665974211174687,9.787796078039936,7.372118028337787,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
33,13.3,777,14.2,0,0,1,8300,15.72,0.195,0.246,0.082,10.427979367065934,8.791638037085997,7.212294468500341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
40,17.0,636,8.8,0,0,0,20100,11.51,0.61,0.478,0.159,10.647684247771764,10.15354563639122,6.680854678790215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
29,0.3,602,3.9,0,1,0,1000,14.52,0.294,0.034,0.011,10.279626831262464,9.054621796976763,7.020190708311925,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
29,5.5,683,4.9,0,0,1,46000,11.9,0.398,1.069,0.356,10.670094280782367,9.748294663130427,8.035926369891792,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
38,2.4,672,4.2,0,0,0,15300,18.83,0.434,0.737,0.246,9.940783337279825,9.10719961305667,5.365976015021851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
25,2.4,666,3.6,0,0,0,66400,11.94,0.542,0.952,0.317,11.15275871748935,10.539376314255792,6.07993319509559,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
31,4.0,520,7.5,0,0,0,50500,16.28,0.327,0.965,0.322,10.865630804592373,9.747885820441555,6.021023349349527,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
30,1.0,644,10.7,0,0,0,10500,13.49,0.074,0.246,0.082,10.662047871644305,8.055157731819678,5.697093486505405,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
29,8.3,603,7.5,0,0,0,13100,12.18,0.231,0.476,0.159,10.22219579671801,8.755107121633896,5.648974238161206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
51,11.1,667,19.0,0,0,0,25000,18.84,0.349,0.668,0.223,10.529746787554442,9.477768715400696,7.860956364876389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
